snapshot_id,snapshot_date,snapshot_time,Monday,Tuesday,Wednesday,Thursday,Friday,Saturday,Sunday,Number of Patients In department >= 4 Hours,Total Number of Patients in the Department,Number of Patients in Resus,Number of Patients Registered in Last 60 Minutes,Number of Patients Waiting Triage,Number of Patients Waiting to be Seen (ED),Number of Patients Waiting to be Seen (Medical),Number of Patients Waiting to be Seen (Surgery),Number of Patients > 3 Hours,Number of Patients Waiting a Bed,Number of Patients Left Department in Last 60 Minutes,Free_beds,Breach_in_next_timeslot
188847,25/08/2016,04:00:37,0,0,0,1,0,0,0,4,21,3,5,1,7,2,1,8,6,1,52,1
188961,25/08/2016,06:00:25,0,0,0,1,0,0,0,2,12,1,1,0,1,0,0,7,5,4,46,0
189066,25/08/2016,08:00:30,0,0,0,1,0,0,0,0,6,0,5,0,4,0,0,1,1,3,39,0
189169,25/08/2016,10:00:47,0,0,0,1,0,0,0,0,21,0,17,4,4,0,1,0,2,4,36,0
189267,25/08/2016,12:00:50,0,0,0,1,0,0,0,0,22,0,12,2,7,1,0,0,2,13,49,0
189366,25/08/2016,14:00:21,0,0,0,1,0,0,0,0,29,2,10,0,5,0,5,4,7,9,53,0
189475,25/08/2016,16:00:22,0,0,0,1,0,0,0,0,30,3,17,4,5,1,4,2,7,15,60,0
189585,25/08/2016,18:00:39,0,0,0,1,0,0,0,0,26,2,12,2,4,2,0,0,6,13,55,0
189679,25/08/2016,20:00:36,0,0,0,1,0,0,0,0,42,1,22,1,12,2,2,3,5,15,64,0
189780,25/08/2016,22:00:17,0,0,0,1,0,0,0,0,41,2,12,5,16,3,0,4,5,15,60,0
189889,26/08/2016,00:00:19,0,0,0,0,1,0,0,0,34,1,9,2,21,2,0,5,3,0,61,0
190001,26/08/2016,02:00:45,0,0,0,0,1,0,0,0,31,3,8,1,20,1,0,12,5,1,57,1
190157,26/08/2016,04:00:27,0,0,0,0,1,0,0,6,24,1,8,0,15,0,0,10,5,3,51,1
190262,26/08/2016,06:00:53,0,0,0,0,1,0,0,3,14,0,2,0,7,0,0,6,2,3,47,0
190349,26/08/2016,08:00:14,0,0,0,0,1,0,0,0,5,0,1,0,3,0,0,1,0,6,42,0
190459,26/08/2016,10:00:52,0,0,0,0,1,0,0,0,21,1,12,0,9,0,0,0,1,5,38,0
190556,26/08/2016,12:01:30,0,0,0,0,1,0,0,0,34,2,12,0,13,0,1,3,3,4,46,0
190662,26/08/2016,14:00:36,0,0,0,0,1,0,0,0,37,3,15,1,13,1,0,4,8,8,46,0
190780,26/08/2016,16:00:19,0,0,0,0,1,0,0,0,36,4,13,2,12,3,2,3,5,13,55,1
190897,26/08/2016,18:00:30,0,0,0,0,1,0,0,1,34,3,8,3,6,1,2,7,6,15,67,1
191003,26/08/2016,20:00:50,0,0,0,0,1,0,0,1,38,2,10,8,8,2,3,5,5,11,63,0
191113,26/08/2016,22:00:16,0,0,0,0,1,0,0,0,39,1,15,1,19,3,1,9,4,12,61,1
191227,27/08/2016,00:00:14,0,0,0,0,0,1,0,5,39,3,10,1,13,4,0,14,8,0,56,1
191346,27/08/2016,02:00:56,0,0,0,0,0,1,0,6,30,3,8,1,16,1,0,10,8,0,53,1
191501,27/08/2016,04:01:06,0,0,0,0,0,1,0,5,29,3,6,0,19,0,0,9,4,1,46,1
191607,27/08/2016,06:00:26,0,0,0,0,0,1,0,3,20,2,4,0,15,0,0,9,2,9,41,1
191714,27/08/2016,08:00:18,0,0,0,0,0,1,0,1,15,0,7,0,12,0,0,3,2,8,30,0
191824,27/08/2016,10:01:00,0,0,0,0,0,1,0,0,24,2,10,2,12,0,0,2,2,8,31,1
191921,27/08/2016,12:02:31,0,0,0,0,0,1,0,1,38,2,21,0,18,3,0,3,4,12,40,1
192041,27/08/2016,14:00:17,0,0,0,0,0,1,0,1,41,2,16,4,14,3,0,6,6,13,43,0
192157,27/08/2016,16:00:15,0,0,0,0,0,1,0,0,41,0,18,5,12,3,1,2,2,16,64,0
192274,27/08/2016,18:01:21,0,0,0,0,0,1,0,0,38,0,13,4,13,3,0,3,2,11,72,0
192394,27/08/2016,20:00:27,0,0,0,0,0,1,0,0,29,1,12,2,16,2,0,2,2,20,66,1
192510,27/08/2016,22:00:19,0,0,0,0,0,1,0,1,34,1,16,6,15,0,0,3,2,14,63,1
192626,28/08/2016,00:00:21,0,0,0,0,0,0,1,4,35,2,12,0,23,0,0,7,3,0,62,1
192746,28/08/2016,02:00:44,0,0,0,0,0,0,1,5,29,0,8,1,17,0,0,9,3,0,58,1
192892,28/08/2016,04:00:18,0,0,0,0,0,0,1,3,28,1,12,3,19,0,0,6,5,1,52,0
193020,28/08/2016,06:01:09,0,0,0,0,0,0,1,0,21,1,6,0,14,0,0,5,0,7,49,1
193081,28/08/2016,08:00:28,0,0,0,0,0,0,1,3,16,2,6,0,10,1,0,4,3,8,49,1
193200,28/08/2016,10:00:39,0,0,0,0,0,0,1,1,16,2,6,0,7,0,0,1,2,8,42,1
193315,28/08/2016,12:00:15,0,0,0,0,0,0,1,2,38,2,22,9,12,2,0,4,4,6,46,1
193435,28/08/2016,14:00:20,0,0,0,0,0,0,1,3,40,3,12,5,13,1,1,9,4,16,48,1
193549,28/08/2016,16:00:14,0,0,0,0,0,0,1,1,35,1,11,3,11,1,1,4,1,24,60,1
193670,28/08/2016,18:00:39,0,0,0,0,0,0,1,1,37,1,13,3,16,0,0,6,9,15,69,0
193776,28/08/2016,20:00:44,0,0,0,0,0,0,1,0,26,0,11,1,7,0,0,1,4,14,73,1
193891,28/08/2016,22:00:24,0,0,0,0,0,0,1,2,29,1,11,2,11,0,0,6,3,9,75,1
194008,29/08/2016,00:00:35,1,0,0,0,0,0,0,1,25,1,8,0,12,0,0,3,4,0,67,1
194125,29/08/2016,02:00:54,1,0,0,0,0,0,0,3,17,2,6,1,7,0,0,4,3,1,59,1
194280,29/08/2016,04:01:10,1,0,0,0,0,0,0,1,16,1,7,1,11,0,0,3,0,3,53,1
194379,29/08/2016,06:02:50,1,0,0,0,0,0,0,2,19,1,7,1,11,0,0,4,1,5,48,1
194469,29/08/2016,08:00:16,1,0,0,0,0,0,0,3,19,1,7,2,10,0,0,5,3,3,48,1
194587,29/08/2016,10:00:43,1,0,0,0,0,0,0,4,30,1,12,4,7,1,1,4,2,8,49,1
194684,29/08/2016,12:01:01,1,0,0,0,0,0,0,4,49,0,19,4,15,1,2,8,7,13,49,0
194791,29/08/2016,14:00:18,1,0,0,0,0,0,0,0,43,1,19,7,11,0,0,5,3,17,54,1
194907,29/08/2016,16:00:15,1,0,0,0,0,0,0,3,44,0,15,4,18,1,0,8,8,12,49,1
195026,29/08/2016,18:00:44,1,0,0,0,0,0,0,5,52,2,19,1,25,0,1,10,7,11,49,1
195131,29/08/2016,20:00:33,1,0,0,0,0,0,0,3,50,2,13,1,22,1,0,10,5,19,53,1
195242,29/08/2016,22:00:20,1,0,0,0,0,0,0,1,41,3,12,5,16,1,1,5,4,16,47,0
195359,30/08/2016,00:00:17,0,1,0,0,0,0,0,0,28,3,7,2,11,1,0,7,5,0,44,1
195477,30/08/2016,02:00:29,0,1,0,0,0,0,0,4,21,4,9,3,7,0,0,5,4,0,39,1
195628,30/08/2016,04:00:26,0,1,0,0,0,0,0,1,17,2,5,2,4,0,0,3,2,6,35,1
195735,30/08/2016,06:00:21,0,1,0,0,0,0,0,5,13,2,3,0,4,0,0,6,4,5,34,1
195812,30/08/2016,08:00:17,0,1,0,0,0,0,0,4,10,1,3,0,3,0,0,5,4,6,33,1
195929,30/08/2016,10:00:31,0,1,0,0,0,0,0,5,28,1,12,2,7,0,0,5,4,0,31,1
196021,30/08/2016,12:02:34,0,1,0,0,0,0,0,2,31,2,11,2,7,1,1,8,11,10,34,1
196137,30/08/2016,14:00:23,0,1,0,0,0,0,0,3,32,3,13,2,9,3,3,6,7,12,35,1
196250,30/08/2016,16:00:18,0,1,0,0,0,0,0,3,37,2,14,0,11,1,2,6,9,7,42,1
196357,30/08/2016,18:00:17,0,1,0,0,0,0,0,2,29,3,14,1,4,1,2,3,8,16,53,1
196457,30/08/2016,20:00:56,0,1,0,0,0,0,0,4,47,2,19,3,13,2,1,7,10,11,54,1
196560,30/08/2016,22:00:15,0,1,0,0,0,0,0,4,41,2,16,4,17,1,1,8,9,18,50,1
196668,31/08/2016,00:00:15,0,0,1,0,0,0,0,1,23,1,8,2,10,4,1,5,2,0,46,0
196781,31/08/2016,02:00:26,0,0,1,0,0,0,0,0,15,0,7,1,6,1,0,4,1,1,41,1
196916,31/08/2016,04:00:48,0,0,1,0,0,0,0,2,17,2,7,0,5,1,0,4,3,1,43,1
197022,31/08/2016,06:01:12,0,0,1,0,0,0,0,1,12,2,4,0,2,0,0,2,4,4,40,1
197104,31/08/2016,08:00:15,0,0,1,0,0,0,0,2,8,2,3,0,2,0,0,3,3,4,33,1
197203,31/08/2016,10:02:21,0,0,1,0,0,0,0,1,23,0,19,8,8,0,0,1,0,4,28,1
197293,31/08/2016,12:03:07,0,0,1,0,0,0,0,1,29,1,15,5,7,0,2,1,2,11,36,1
197398,31/08/2016,14:00:38,0,0,1,0,0,0,0,1,38,1,8,2,12,0,1,4,9,8,43,1
197514,31/08/2016,16:00:24,0,0,1,0,0,0,0,1,27,1,12,1,9,2,1,7,7,14,57,0
197630,31/08/2016,18:00:30,0,0,1,0,0,0,0,0,29,1,15,3,2,2,1,1,7,8,62,0
197737,31/08/2016,20:01:06,0,0,1,0,0,0,0,0,25,0,12,1,5,1,1,2,4,13,58,0
197854,31/08/2016,22:00:24,0,0,1,0,0,0,0,0,30,3,12,6,8,1,1,2,7,8,58,0
197961,01/09/2016,00:00:26,0,0,0,1,0,0,0,0,35,4,11,1,19,2,1,7,4,0,55,1
198064,01/09/2016,02:00:30,0,0,0,1,0,0,0,4,24,4,5,2,7,0,0,10,8,1,50,1
198199,01/09/2016,04:00:42,0,0,0,1,0,0,0,4,15,1,6,2,5,0,0,5,3,2,43,1
198311,01/09/2016,06:00:40,0,0,0,1,0,0,0,3,10,0,2,0,2,0,0,3,4,5,35,1
198393,01/09/2016,08:00:25,0,0,0,1,0,0,0,2,16,0,9,2,5,0,0,3,5,1,34,1
198500,01/09/2016,10:03:05,0,0,0,1,0,0,0,3,22,1,6,0,9,0,0,5,3,8,28,1
198592,01/09/2016,12:03:43,0,0,0,1,0,0,0,2,28,3,14,1,11,0,0,5,6,5,40,1
198697,01/09/2016,14:00:16,0,0,0,1,0,0,0,3,35,3,9,0,14,0,0,4,10,6,41,1
198816,01/09/2016,16:00:16,0,0,0,1,0,0,0,6,45,4,14,5,12,3,1,12,10,10,55,1
198934,01/09/2016,18:00:36,0,0,0,1,0,0,0,1,30,2,11,2,6,2,1,8,7,18,60,1
199040,01/09/2016,20:01:04,0,0,0,1,0,0,0,1,33,3,16,4,8,2,4,5,8,12,68,0
199156,01/09/2016,22:00:27,0,0,0,1,0,0,0,0,37,4,16,1,10,1,3,4,11,11,63,1
199275,02/09/2016,00:00:18,0,0,0,0,1,0,0,2,33,2,9,1,14,0,1,5,6,0,51,1
199392,02/09/2016,02:00:40,0,0,0,0,1,0,0,6,26,4,8,1,9,0,0,11,5,0,39,1
199539,02/09/2016,04:00:33,0,0,0,0,1,0,0,7,22,4,5,0,7,0,0,11,7,0,37,1
199661,02/09/2016,06:00:34,0,0,0,0,1,0,0,10,18,4,1,0,3,0,0,10,8,3,34,1
199854,02/09/2016,10:01:07,0,0,0,0,1,0,0,4,20,0,8,1,4,0,0,6,6,2,29,1
199959,02/09/2016,12:01:20,0,0,0,0,1,0,0,1,27,1,11,0,10,0,3,3,3,5,31,0
200065,02/09/2016,14:00:20,0,0,0,0,1,0,0,0,32,2,15,2,10,0,2,2,3,11,35,0
200182,02/09/2016,16:00:23,0,0,0,0,1,0,0,0,35,2,14,2,8,1,2,3,8,12,47,1
200299,02/09/2016,18:00:31,0,0,0,0,1,0,0,1,33,2,15,3,4,6,0,5,9,9,60,1
200415,02/09/2016,20:01:00,0,0,0,0,1,0,0,2,30,1,9,0,6,4,1,3,9,10,68,1
200532,02/09/2016,22:00:20,0,0,0,0,1,0,0,2,30,3,14,3,10,2,1,4,6,9,63,1
200648,03/09/2016,00:00:22,0,0,0,0,0,1,0,1,27,2,11,1,13,2,0,3,3,0,53,1
200767,03/09/2016,02:00:29,0,0,0,0,0,1,0,1,14,1,2,0,3,2,0,4,3,0,47,1
200916,03/09/2016,04:00:17,0,0,0,0,0,1,0,1,5,0,2,0,1,0,0,1,0,2,41,1
201035,03/09/2016,06:01:08,0,0,0,0,0,1,0,1,5,0,2,0,1,0,0,1,0,5,37,1
201124,03/09/2016,08:00:19,0,0,0,0,0,1,0,1,7,0,2,0,1,0,0,1,2,4,33,0
201232,03/09/2016,10:00:25,0,0,0,0,0,1,0,0,12,0,10,1,3,1,1,1,4,1,32,0
201346,03/09/2016,12:03:43,0,0,0,0,0,1,0,0,24,0,14,0,8,1,0,0,3,7,36,0
201455,03/09/2016,14:00:14,0,0,0,0,0,1,0,0,33,2,16,1,16,2,0,0,5,14,44,0
201573,03/09/2016,16:00:15,0,0,0,0,0,1,0,0,46,0,18,5,14,1,0,4,11,12,61,1
201692,03/09/2016,18:01:59,0,0,0,0,0,1,0,1,44,2,18,5,24,1,0,3,5,18,60,0
201810,03/09/2016,20:00:21,0,0,0,0,0,1,0,0,32,2,9,1,21,2,0,3,4,19,57,1
201927,03/09/2016,22:00:18,0,0,0,0,0,1,0,3,26,4,10,1,12,2,0,6,5,14,55,1
202043,04/09/2016,00:00:25,0,0,0,0,0,0,1,3,15,3,5,0,6,1,0,4,5,0,54,1
202162,04/09/2016,02:01:00,0,0,0,0,0,0,1,2,13,1,7,0,4,0,1,2,5,3,50,0
202311,04/09/2016,04:00:32,0,0,0,0,0,0,1,0,9,0,3,0,5,0,0,1,0,7,47,0
202423,04/09/2016,06:00:45,0,0,0,0,0,0,1,0,6,0,2,0,1,0,0,0,2,2,43,0
202481,04/09/2016,08:00:27,0,0,0,0,0,0,1,0,5,0,2,0,1,0,0,1,1,8,41,0
202600,04/09/2016,10:00:25,0,0,0,0,0,0,1,0,16,1,10,1,5,1,0,1,4,5,39,0
202719,04/09/2016,12:00:41,0,0,0,0,0,0,1,0,30,1,18,6,8,1,0,0,3,7,37,0
202835,04/09/2016,14:00:18,0,0,0,0,0,0,1,0,38,1,17,5,18,0,0,2,3,12,41,0
202951,04/09/2016,16:00:18,0,0,0,0,0,0,1,0,41,2,11,4,15,1,0,7,3,13,47,1
203070,04/09/2016,18:00:15,0,0,0,0,0,0,1,1,37,3,11,3,17,1,0,4,6,15,44,1
203178,04/09/2016,20:00:52,0,0,0,0,0,0,1,2,34,2,8,2,17,1,0,5,4,14,40,1
203286,04/09/2016,22:00:12,0,0,0,0,0,0,1,1,36,1,11,2,17,0,0,5,4,15,39,0
203400,05/09/2016,00:00:20,1,0,0,0,0,0,0,0,21,0,7,0,10,1,0,6,2,0,37,0
203520,05/09/2016,02:00:31,1,0,0,0,0,0,0,0,16,0,6,1,6,0,0,1,1,0,33,1
203661,05/09/2016,04:00:47,1,0,0,0,0,0,0,1,12,0,2,1,4,0,0,3,3,7,29,1
203844,05/09/2016,08:00:18,1,0,0,0,0,0,0,5,15,0,3,1,1,0,0,5,7,2,28,1
203961,05/09/2016,10:00:27,1,0,0,0,0,0,0,4,24,3,10,1,5,0,0,5,6,8,26,1
204054,05/09/2016,12:03:43,1,0,0,0,0,0,0,4,38,2,19,7,7,0,0,7,6,4,27,1
204165,05/09/2016,14:00:15,1,0,0,0,0,0,0,1,41,3,9,2,11,4,2,7,11,11,33,1
204280,05/09/2016,16:00:15,1,0,0,0,0,0,0,2,35,3,10,1,9,0,0,10,9,10,47,1
204398,05/09/2016,18:00:27,1,0,0,0,0,0,0,4,34,3,13,4,6,1,1,9,9,12,60,1
204516,05/09/2016,20:00:37,1,0,0,0,0,0,0,3,37,3,19,6,9,1,0,5,7,12,54,1
204624,05/09/2016,22:00:16,1,0,0,0,0,0,0,1,39,1,12,8,19,1,0,2,4,16,56,0
204743,06/09/2016,00:00:14,0,1,0,0,0,0,0,0,31,1,5,1,19,2,0,9,2,0,54,1
204862,06/09/2016,02:00:49,0,1,0,0,0,0,0,3,22,1,6,0,16,1,0,12,1,1,46,1
205023,06/09/2016,04:00:58,0,1,0,0,0,0,0,1,14,1,6,0,7,2,0,1,0,3,44,1
205141,06/09/2016,06:00:26,0,1,0,0,0,0,0,1,12,2,3,1,2,2,0,3,4,2,40,0
205237,06/09/2016,08:01:03,0,1,0,0,0,0,0,0,9,1,6,2,2,0,2,0,1,5,37,0
205343,06/09/2016,10:00:30,0,1,0,0,0,0,0,0,14,2,8,1,5,0,0,0,4,3,32,0
205438,06/09/2016,12:00:20,0,1,0,0,0,0,0,0,33,2,16,0,12,0,3,1,5,7,32,0
205546,06/09/2016,14:00:12,0,1,0,0,0,0,0,0,35,1,10,1,7,1,2,4,8,5,32,1
205662,06/09/2016,16:00:15,0,1,0,0,0,0,0,3,27,3,12,0,9,0,0,7,6,16,36,1
205781,06/09/2016,18:00:14,0,1,0,0,0,0,0,1,30,3,16,6,1,0,1,1,7,18,52,1
205889,06/09/2016,20:00:53,0,1,0,0,0,0,0,2,36,2,15,7,4,1,0,3,8,11,55,1
206006,06/09/2016,22:00:21,0,1,0,0,0,0,0,1,20,1,9,3,6,1,1,3,2,25,48,1
206125,07/09/2016,00:00:13,0,0,1,0,0,0,0,3,24,2,9,0,8,0,0,6,6,0,42,1
206241,07/09/2016,02:01:14,0,0,1,0,0,0,0,1,23,2,9,0,8,1,0,5,8,0,32,1
206394,07/09/2016,04:00:15,0,0,1,0,0,0,0,3,19,2,6,0,5,2,0,6,6,1,27,1
206518,07/09/2016,06:00:18,0,0,1,0,0,0,0,6,17,2,3,0,1,0,0,10,8,2,28,1
206622,07/09/2016,08:00:12,0,0,1,0,0,0,0,7,14,2,6,0,2,0,0,9,7,1,26,1
206739,07/09/2016,10:00:28,0,0,1,0,0,0,0,5,23,1,15,1,7,0,0,6,6,5,22,0
385919,28/02/2017,06:07:58,0,1,0,0,0,0,0,0,9,0,3,0,2,0,0,1,2,5,58,0
386082,28/02/2017,10:01:16,0,1,0,0,0,0,0,0,20,1,14,2,4,0,0,0,0,3,49,0
386230,28/02/2017,12:00:42,0,1,0,0,0,0,0,0,20,1,10,0,4,0,2,1,4,5,59,1
386361,28/02/2017,14:01:05,0,1,0,0,0,0,0,1,25,4,11,1,8,0,0,3,2,9,56,1
386503,28/02/2017,16:00:32,0,1,0,0,0,0,0,2,23,3,8,1,4,1,0,4,5,11,82,0
386660,28/02/2017,18:00:34,0,1,0,0,0,0,0,0,29,3,16,6,5,1,0,5,5,11,88,1
386774,28/02/2017,20:01:21,0,1,0,0,0,0,0,1,42,2,14,1,14,2,2,4,9,8,93,1
386858,28/02/2017,22:00:50,0,1,0,0,0,0,0,2,29,2,8,2,12,0,1,8,5,17,84,1
386964,01/03/2017,00:00:33,0,0,1,0,0,0,0,5,26,1,7,0,12,0,1,9,7,0,78,1
387169,01/03/2017,04:01:48,0,0,1,0,0,0,0,1,7,1,1,0,0,0,0,3,4,3,60,0
387322,01/03/2017,06:02:11,0,0,1,0,0,0,0,0,5,0,5,0,1,0,0,0,1,2,56,0
387506,01/03/2017,10:01:07,0,0,1,0,0,0,0,0,17,1,12,2,4,0,1,0,2,1,58,0
387637,01/03/2017,12:01:20,0,0,1,0,0,0,0,0,16,1,4,0,1,0,1,0,3,6,70,0
387775,01/03/2017,14:00:39,0,0,1,0,0,0,0,0,23,2,14,4,6,0,1,0,1,9,74,0
387900,01/03/2017,16:00:48,0,0,1,0,0,0,0,0,24,2,13,1,4,0,2,1,5,12,86,0
388025,01/03/2017,18:00:49,0,0,1,0,0,0,0,0,33,3,17,4,7,0,1,2,4,12,90,0
388127,01/03/2017,20:01:06,0,0,1,0,0,0,0,0,34,4,9,1,11,0,0,2,8,10,93,0
388218,01/03/2017,22:01:08,0,0,1,0,0,0,0,0,28,3,7,2,5,0,0,7,7,12,76,1
388319,02/03/2017,00:00:45,0,0,0,1,0,0,0,2,29,4,10,1,17,0,0,4,1,0,69,1
388416,02/03/2017,02:00:43,0,0,0,1,0,0,0,2,23,1,5,0,12,0,0,8,5,0,64,1
388544,02/03/2017,04:05:15,0,0,0,1,0,0,0,6,14,1,4,0,5,0,1,6,3,1,62,1
388703,02/03/2017,06:00:41,0,0,0,1,0,0,0,4,9,1,1,0,1,0,1,6,3,2,59,0
388890,02/03/2017,10:01:03,0,0,0,1,0,0,0,0,18,3,9,2,3,0,0,2,4,7,51,1
389015,02/03/2017,12:00:46,0,0,0,1,0,0,0,1,28,3,15,3,5,1,0,2,3,8,55,1
389137,02/03/2017,14:00:31,0,0,0,1,0,0,0,1,31,2,14,4,9,0,1,4,2,7,58,1
389276,02/03/2017,16:00:34,0,0,0,1,0,0,0,2,30,1,9,1,7,1,0,3,4,17,78,1
389404,02/03/2017,18:00:47,0,0,0,1,0,0,0,2,27,1,11,4,5,0,1,3,3,14,85,1
389543,02/03/2017,20:03:47,0,0,0,1,0,0,0,2,26,3,9,0,5,0,0,4,6,15,86,1
389630,02/03/2017,22:01:18,0,0,0,1,0,0,0,1,26,1,13,1,8,0,0,5,5,12,79,0
389737,03/03/2017,00:00:32,0,0,0,0,1,0,0,0,21,2,7,1,5,1,0,2,7,0,74,1
389834,03/03/2017,02:00:57,0,0,0,0,1,0,0,1,19,2,7,0,6,0,0,4,4,0,63,0
389953,03/03/2017,04:00:58,0,0,0,0,1,0,0,0,18,1,4,1,6,1,0,2,2,2,58,1
390123,03/03/2017,06:05:22,0,0,0,0,1,0,0,2,13,1,6,0,3,1,0,4,3,3,51,0
390332,03/03/2017,10:00:31,0,0,0,0,1,0,0,0,17,2,10,2,4,0,0,1,1,6,44,0
390461,03/03/2017,12:00:45,0,0,0,0,1,0,0,0,27,1,12,0,5,0,1,0,1,11,46,1
390600,03/03/2017,14:00:29,0,0,0,0,1,0,0,1,34,1,13,3,5,0,1,2,4,9,57,0
390741,03/03/2017,16:00:54,0,0,0,0,1,0,0,0,21,2,9,2,2,0,0,3,4,18,66,1
390880,03/03/2017,18:03:13,0,0,0,0,1,0,0,1,21,3,10,2,2,1,0,2,5,20,70,0
391003,03/03/2017,20:07:05,0,0,0,0,1,0,0,0,17,1,6,0,1,0,1,2,8,7,73,0
391092,03/03/2017,22:06:34,0,0,0,0,1,0,0,0,20,0,11,0,6,4,0,1,4,9,73,0
391202,04/03/2017,00:00:49,0,0,0,0,0,1,0,0,16,1,5,0,2,1,0,1,2,0,64,0
391300,04/03/2017,02:00:47,0,0,0,0,0,1,0,0,6,0,0,0,0,0,0,1,3,1,58,0
391438,04/03/2017,04:00:59,0,0,0,0,0,1,0,0,6,0,5,0,1,0,0,0,0,3,56,0
391604,04/03/2017,06:00:43,0,0,0,0,0,1,0,0,9,1,4,0,2,0,0,1,2,1,53,0
391694,04/03/2017,08:00:45,0,0,0,0,0,1,0,0,7,0,3,0,2,0,0,0,0,2,54,0
391832,04/03/2017,10:00:54,0,0,0,0,0,1,0,0,17,2,12,2,3,0,0,0,1,2,54,0
391973,04/03/2017,12:01:56,0,0,0,0,0,1,0,0,19,1,9,0,1,1,0,1,4,7,54,1
392072,04/03/2017,14:00:48,0,0,0,0,0,1,0,1,23,0,12,2,8,0,0,1,1,11,56,0
392193,04/03/2017,16:00:58,0,0,0,0,0,1,0,0,27,1,14,1,9,0,0,2,3,11,74,0
392332,04/03/2017,18:00:46,0,0,0,0,0,1,0,0,37,2,21,6,7,1,0,0,2,10,80,0
392458,04/03/2017,20:01:33,0,0,0,0,0,1,0,0,35,3,9,1,15,1,0,3,3,11,83,0
392527,04/03/2017,22:03:48,0,0,0,0,0,1,0,0,32,0,12,1,16,1,0,8,4,9,75,1
392657,05/03/2017,00:00:27,0,0,0,0,0,0,1,2,19,0,5,0,10,0,0,4,2,0,70,1
392766,05/03/2017,02:04:14,0,0,0,0,0,0,1,1,24,0,11,1,11,0,0,4,2,0,70,1
392928,05/03/2017,04:00:56,0,0,0,0,0,0,1,2,18,0,3,2,7,0,0,5,2,5,64,0
393167,05/03/2017,08:04:20,0,0,0,0,0,0,1,0,13,3,4,0,7,0,0,2,2,6,56,1
393316,05/03/2017,10:00:59,0,0,0,0,0,0,1,1,16,0,9,1,7,0,0,1,2,6,56,1
393472,05/03/2017,12:01:04,0,0,0,0,0,0,1,1,24,0,14,1,4,0,3,1,2,8,55,0
393612,05/03/2017,14:01:17,0,0,0,0,0,0,1,0,33,0,14,2,10,0,2,2,2,8,62,0
393746,05/03/2017,16:00:29,0,0,0,0,0,0,1,0,30,1,7,1,7,0,1,6,7,13,63,1
393902,05/03/2017,18:00:42,0,0,0,0,0,0,1,3,31,1,12,1,8,0,0,4,3,14,67,0
394026,05/03/2017,20:01:11,0,0,0,0,0,0,1,0,34,2,11,1,11,0,0,5,6,12,68,1
394163,05/03/2017,22:00:31,0,0,0,0,0,0,1,1,27,1,6,1,9,2,1,7,5,13,57,0
394309,06/03/2017,00:00:32,1,0,0,0,0,0,0,0,25,1,11,2,10,0,1,5,5,0,50,0
394418,06/03/2017,02:02:32,1,0,0,0,0,0,0,0,17,0,3,0,8,0,1,2,2,0,42,0
394563,06/03/2017,04:00:23,1,0,0,0,0,0,0,0,4,0,0,0,1,0,0,1,2,1,36,1
394732,06/03/2017,06:02:31,1,0,0,0,0,0,0,2,7,1,2,0,0,0,0,2,2,0,36,1
394814,06/03/2017,08:01:26,1,0,0,0,0,0,0,1,6,1,2,0,0,0,0,1,3,2,32,1
394946,06/03/2017,10:00:57,1,0,0,0,0,0,0,1,22,1,14,2,5,0,0,3,4,2,30,0
395075,06/03/2017,12:01:08,1,0,0,0,0,0,0,0,29,0,11,0,5,1,1,3,6,8,30,1
395209,06/03/2017,14:04:39,1,0,0,0,0,0,0,1,21,2,10,1,6,0,0,2,2,13,31,0
395324,06/03/2017,16:00:31,1,0,0,0,0,0,0,0,16,1,9,0,4,0,0,1,2,12,45,1
395461,06/03/2017,18:01:06,1,0,0,0,0,0,0,1,22,2,12,1,4,0,0,1,3,6,60,1
395580,06/03/2017,20:01:47,1,0,0,0,0,0,0,1,33,4,13,1,9,1,0,4,7,6,63,0
395668,06/03/2017,22:07:00,1,0,0,0,0,0,0,0,26,3,6,1,10,0,0,3,4,8,60,1
395780,07/03/2017,00:00:57,0,1,0,0,0,0,0,6,20,0,5,0,7,0,0,8,2,0,48,1
395883,07/03/2017,02:03:42,0,1,0,0,0,0,0,5,19,0,4,0,3,0,0,8,5,0,37,1
396020,07/03/2017,04:00:37,0,1,0,0,0,0,0,5,14,1,3,0,2,0,0,6,6,3,37,1
396187,07/03/2017,06:01:21,0,1,0,0,0,0,0,3,13,3,3,1,2,0,0,4,7,2,35,1
396260,07/03/2017,08:00:23,0,1,0,0,0,0,0,4,16,3,4,0,5,0,0,7,8,2,30,1
396385,07/03/2017,10:01:05,0,1,0,0,0,0,0,6,21,3,9,1,1,0,0,7,7,6,27,1
396495,07/03/2017,12:00:57,0,1,0,0,0,0,0,4,25,2,10,0,1,1,0,6,9,9,31,1
396636,07/03/2017,14:00:34,0,1,0,0,0,0,0,4,38,2,17,6,8,0,0,6,9,10,41,1
396768,07/03/2017,16:00:49,0,1,0,0,0,0,0,4,32,1,10,3,7,1,2,4,5,14,58,0
396908,07/03/2017,18:00:37,0,1,0,0,0,0,0,0,22,1,11,2,2,0,1,1,7,12,65,0
397024,07/03/2017,20:00:45,0,1,0,0,0,0,0,0,18,1,7,0,0,0,1,1,6,10,67,1
397116,07/03/2017,22:05:17,0,1,0,0,0,0,0,1,21,1,8,0,6,0,0,4,4,12,63,0
